complaint_id,head,relation,tail
JZ2021030800325,complaint:JZ2021030800325,包含风险,risk:易发生冲突
JZ2021030800325,entity:建筑,易感于,hidden:违章建筑
JZ2021030800325,hidden:违章建筑,导致,risk:易发生冲突
JZ2021030800325,event:空白,触发风险,risk:易发生冲突
JZ2021031000396,complaint:JZ2021031000396,包含实体,entity:通信部队
JZ2021031000396,complaint:JZ2021031000396,包含隐患,hidden:违建
JZ2021031000396,complaint:JZ2021031000396,包含事件,event:空白
JZ2021031000396,complaint:JZ2021031000396,包含风险,risk:易发生冲突
JZ2021031000396,complaint:JZ2021031000396,包含后果,outcome:影响生活
JZ2021031000396,entity:通信部队,易感于,hidden:违建
JZ2021031000396,hidden:违建,导致,risk:易发生冲突
JZ2021031000396,event:空白,触发风险,risk:易发生冲突
JZ2021031000396,risk:易发生冲突,导致,outcome:影响生活
JZ2021031200115,complaint:JZ2021031200115,包含实体,entity:棚子
JZ2021031200115,complaint:JZ2021031200115,包含隐患,hidden:违建
JZ2021031200115,complaint:JZ2021031200115,包含事件,event:空白
JZ2021031200115,complaint:JZ2021031200115,包含风险,risk:易发生冲突
JZ2021031200115,entity:棚子,易感于,hidden:违建
JZ2021031200115,hidden:违建,导致,risk:易发生冲突
JZ2021031200115,event:空白,触发风险,risk:易发生冲突
JZ2021031200127,complaint:JZ2021031200127,包含实体,entity:集装箱式房子
JZ2021031200127,complaint:JZ2021031200127,包含隐患,hidden:违建
JZ2021031200127,complaint:JZ2021031200127,包含事件,event:空白
JZ2021031200127,complaint:JZ2021031200127,包含风险,risk:影响日常生活
JZ2021031200127,entity:集装箱式房子,易感于,hidden:违建
JZ2021031200127,hidden:违建,导致,risk:影响日常生活
JZ2021031200127,event:空白,触发风险,risk:影响日常生活
JZ2021031200389,complaint:JZ2021031200389,包含实体,entity:村委会
JZ2021031200389,complaint:JZ2021031200389,包含隐患,hidden:违建
JZ2021031200389,complaint:JZ2021031200389,包含事件,event:空白
JZ2021031200389,complaint:JZ2021031200389,包含风险,risk:易发生冲突
JZ2021031200389,complaint:JZ2021031200389,包含后果,outcome:影响交通
JZ2021031200389,entity:村委会,易感于,hidden:违建
JZ2021031200389,hidden:违建,导致,risk:易发生冲突
JZ2021031200389,event:空白,触发风险,risk:易发生冲突
JZ2021031200389,risk:易发生冲突,导致,outcome:影响交通
JZ2021031200489,complaint:JZ2021031200489,包含实体,entity:彩钢房
JZ2021031200489,complaint:JZ2021031200489,包含隐患,hidden:违建
JZ2021031200489,complaint:JZ2021031200489,包含事件,event:空白
JZ2021031200489,complaint:JZ2021031200489,包含风险,risk:影响出行
JZ2021031200489,entity:彩钢房,易感于,hidden:违建
JZ2021031200489,hidden:违建,导致,risk:影响出行
JZ2021031200489,event:空白,触发风险,risk:影响出行
JZ2021031300397,complaint:JZ2021031300397,包含实体,entity:集装箱
JZ2021031300397,complaint:JZ2021031300397,包含隐患,hidden:违章建筑
JZ2021031300397,complaint:JZ2021031300397,包含事件,event:空白
JZ2021031300397,complaint:JZ2021031300397,包含风险,risk:易发生冲突
JZ2021031300397,entity:集装箱,易感于,hidden:违章建筑
JZ2021031300397,hidden:违章建筑,导致,risk:易发生冲突
JZ2021031300397,event:空白,触发风险,risk:易发生冲突
JZ2021031600750,complaint:JZ2021031600750,包含实体,entity:石墩
JZ2021031600750,complaint:JZ2021031600750,包含隐患,hidden:被安装
JZ2021031600750,complaint:JZ2021031600750,包含事件,event:空白
JZ2021031600750,complaint:JZ2021031600750,包含风险,risk:人身安全风险
JZ2021031600750,entity:石墩,易感于,hidden:被安装
JZ2021031600750,hidden:被安装,导致,risk:人身安全风险
JZ2021031600750,event:空白,触发风险,risk:人身安全风险
JZ2021031900489,complaint:JZ2021031900489,包含实体,entity:房屋
JZ2021031900489,complaint:JZ2021031900489,包含隐患,hidden:滴漏
JZ2021031900489,complaint:JZ2021031900489,包含事件,event:空白
JZ2021031900489,complaint:JZ2021031900489,包含风险,risk:易发生冲突
JZ2021031900489,complaint:JZ2021031900489,包含后果,outcome:扰民
JZ2021031900489,entity:房屋,易感于,hidden:滴漏
JZ2021031900489,hidden:滴漏,导致,risk:易发生冲突
JZ2021031900489,event:空白,触发风险,risk:易发生冲突
JZ2021031900489,risk:易发生冲突,导致,outcome:扰民
JZ2021032000062,complaint:JZ2021032000062,包含实体,entity:砖混材质
JZ2021032000062,complaint:JZ2021032000062,包含隐患,hidden:违建
JZ2021032000062,complaint:JZ2021032000062,包含事件,event:空白
JZ2021032000062,complaint:JZ2021032000062,包含风险,risk:影响日常生活
JZ2021032000062,entity:砖混材质,易感于,hidden:违建
JZ2021032000062,hidden:违建,导致,risk:影响日常生活
JZ2021032000062,event:空白,触发风险,risk:影响日常生活
JZ2021032000314,complaint:JZ2021032000314,包含实体,entity:房顶
JZ2021032000314,complaint:JZ2021032000314,包含隐患,hidden:漏水
JZ2021032000314,complaint:JZ2021032000314,包含事件,event:空白
JZ2021032000314,complaint:JZ2021032000314,包含风险,risk:影响日常生活
JZ2021032000314,complaint:JZ2021032000314,包含后果,outcome:蚊虫滋生
JZ2021032000314,entity:房顶,易感于,hidden:漏水
JZ2021032000314,hidden:漏水,导致,risk:影响日常生活
JZ2021032000314,event:空白,触发风险,risk:影响日常生活
JZ2021032000314,risk:影响日常生活,导致,outcome:蚊虫滋生
JZ2021032000517,complaint:JZ2021032000517,包含实体,entity:外墙皮
JZ2021032000517,complaint:JZ2021032000517,包含隐患,hidden:脱落
JZ2021032000517,complaint:JZ2021032000517,包含事件,event:空白
JZ2021032000517,complaint:JZ2021032000517,包含风险,risk:人身安全风险
JZ2021032000517,entity:外墙皮,易感于,hidden:脱落
JZ2021032000517,hidden:脱落,导致,risk:人身安全风险
JZ2021032000517,event:空白,触发风险,risk:人身安全风险
JZ2021032200201,complaint:JZ2021032200201,包含实体,entity:外墙皮
JZ2021032200201,complaint:JZ2021032200201,包含隐患,hidden:脱落
JZ2021032200201,complaint:JZ2021032200201,包含事件,event:空白
JZ2021032200201,complaint:JZ2021032200201,包含风险,risk:人身安全风险
JZ2021032200201,complaint:JZ2021032200201,包含后果,outcome:出行不便
JZ2021032200201,entity:外墙皮,易感于,hidden:脱落
JZ2021032200201,hidden:脱落,导致,risk:人身安全风险
JZ2021032200201,event:空白,触发风险,risk:人身安全风险
JZ2021032200201,risk:人身安全风险,导致,outcome:出行不便
JZ2021032200612,complaint:JZ2021032200612,包含实体,entity:宅基地
JZ2021032200612,complaint:JZ2021032200612,包含隐患,hidden:多出审批面积
JZ2021032200612,complaint:JZ2021032200612,包含事件,event:空白
JZ2021032200612,complaint:JZ2021032200612,包含风险,risk:易发生冲突
JZ2021032200612,entity:宅基地,易感于,hidden:多出审批面积
JZ2021032200612,hidden:多出审批面积,导致,risk:易发生冲突
JZ2021032200612,event:空白,触发风险,risk:易发生冲突
JZ2021032300461,complaint:JZ2021032300461,包含实体,entity:杂物
JZ2021032300461,complaint:JZ2021032300461,包含事件,event:空白
JZ2021032300461,complaint:JZ2021032300461,包含风险,risk:影响日常生活
JZ2021032300461,event:空白,触发风险,risk:影响日常生活
JZ2021032700068,complaint:JZ2021032700068,包含实体,entity:树叶
JZ2021032700068,complaint:JZ2021032700068,包含隐患,hidden:无人清理
JZ2021032700068,complaint:JZ2021032700068,包含事件,event:空白
JZ2021032700068,complaint:JZ2021032700068,包含风险,risk:影响日常生活
JZ2021032700068,entity:树叶,易感于,hidden:无人清理
JZ2021032700068,hidden:无人清理,导致,risk:影响日常生活
JZ2021032700068,event:空白,触发风险,risk:影响日常生活
热线-210208-034989,complaint:热线-210208-034989,包含实体,entity:路面
热线-210208-034989,complaint:热线-210208-034989,包含隐患,hidden:凹陷
热线-210208-034989,complaint:热线-210208-034989,包含事件,event:空白
热线-210208-034989,complaint:热线-210208-034989,包含风险,risk:影响出行
热线-210208-034989,entity:路面,易感于,hidden:凹陷
热线-210208-034989,hidden:凹陷,导致,risk:影响出行
热线-210208-034989,event:空白,触发风险,risk:影响出行
JZ2021020500144,complaint:JZ2021020500144,包含实体,entity:小门
JZ2021020500144,complaint:JZ2021020500144,包含事件,event:空白
JZ2021020500144,complaint:JZ2021020500144,包含风险,risk:影响出行
JZ2021020500144,event:空白,触发风险,risk:影响出行
JZ2021020500102,complaint:JZ2021020500102,包含实体,entity:小门
JZ2021020500102,complaint:JZ2021020500102,包含隐患,hidden:占用安全通道
JZ2021020500102,complaint:JZ2021020500102,包含事件,event:空白
JZ2021020500102,complaint:JZ2021020500102,包含风险,risk:火灾风险
JZ2021020500102,entity:小门,易感于,hidden:占用安全通道
JZ2021020500102,hidden:占用安全通道,导致,risk:火灾风险
JZ2021020500102,event:空白,触发风险,risk:火灾风险
JZ2021020400741,complaint:JZ2021020400741,包含实体,entity:路面
JZ2021020400741,complaint:JZ2021020400741,包含隐患,hidden:无人清理
JZ2021020400741,complaint:JZ2021020400741,包含事件,event:空白
JZ2021020400741,complaint:JZ2021020400741,包含风险,risk:影响出行
JZ2021020400741,entity:路面,易感于,hidden:无人清理
JZ2021020400741,hidden:无人清理,导致,risk:影响出行
JZ2021020400741,event:空白,触发风险,risk:影响出行
JZ2021020300171,complaint:JZ2021020300171,包含实体,entity:树枝
JZ2021020300171,complaint:JZ2021020300171,包含隐患,hidden:卸了一车树枝
JZ2021020300171,complaint:JZ2021020300171,包含事件,event:空白
JZ2021020300171,complaint:JZ2021020300171,包含风险,risk:影响出行
JZ2021020300171,entity:树枝,易感于,hidden:卸了一车树枝
JZ2021020300171,hidden:卸了一车树枝,导致,risk:影响出行
JZ2021020300171,event:空白,触发风险,risk:影响出行
JZ2021020600235,complaint:JZ2021020600235,包含实体,entity:物业
JZ2021020600235,complaint:JZ2021020600235,包含事件,event:空白
JZ2021020600235,complaint:JZ2021020600235,包含风险,risk:火灾风险
JZ2021020600235,complaint:JZ2021020600235,包含后果,outcome:影响出行
JZ2021020600235,event:空白,触发风险,risk:火灾风险
JZ2021020600235,risk:火灾风险,导致,outcome:影响出行
JZ2021020900748,complaint:JZ2021020900748,包含实体,entity:地库
JZ2021020900748,complaint:JZ2021020900748,包含隐患,hidden:比较少
JZ2021020900748,complaint:JZ2021020900748,包含事件,event:空白
JZ2021020900748,complaint:JZ2021020900748,包含风险,risk:影响日常生活
JZ2021020900748,entity:地库,易感于,hidden:比较少
JZ2021020900748,hidden:比较少,导致,risk:影响日常生活
JZ2021020900748,event:空白,触发风险,risk:影响日常生活
JZ2021020700209,complaint:JZ2021020700209,包含实体,entity:噪音
JZ2021020700209,complaint:JZ2021020700209,包含隐患,hidden:扰民
JZ2021020700209,complaint:JZ2021020700209,包含事件,event:空白
JZ2021020700209,complaint:JZ2021020700209,包含风险,risk:影响日常生活
JZ2021020700209,entity:噪音,易感于,hidden:扰民
JZ2021020700209,hidden:扰民,导致,risk:影响日常生活
JZ2021020700209,event:空白,触发风险,risk:影响日常生活
JZ2021020900745,complaint:JZ2021020900745,包含实体,entity:道路
JZ2021020900745,complaint:JZ2021020900745,包含事件,event:空白
JZ2021020900745,complaint:JZ2021020900745,包含风险,risk:影响出行
JZ2021020900745,event:空白,触发风险,risk:影响出行
JZ2021020100060,complaint:JZ2021020100060,包含实体,entity:道路
JZ2021020100060,complaint:JZ2021020100060,包含事件,event:空白
JZ2021020100060,complaint:JZ2021020100060,包含风险,risk:影响出行
JZ2021020100060,event:空白,触发风险,risk:影响出行
JZ2021020500577,complaint:JZ2021020500577,包含实体,entity:树枝
JZ2021020500577,complaint:JZ2021020500577,包含隐患,hidden:挡路
JZ2021020500577,complaint:JZ2021020500577,包含事件,event:空白
JZ2021020500577,complaint:JZ2021020500577,包含风险,risk:影响出行
JZ2021020500577,complaint:JZ2021020500577,包含后果,outcome:堵塞消防通道
JZ2021020500577,entity:树枝,易感于,hidden:挡路
JZ2021020500577,hidden:挡路,导致,risk:影响出行
JZ2021020500577,event:空白,触发风险,risk:影响出行
JZ2021020500577,risk:影响出行,导致,outcome:堵塞消防通道
JZ2021020300696,complaint:JZ2021020300696,包含实体,entity:树
JZ2021020300696,complaint:JZ2021020300696,包含隐患,hidden:被刮到
JZ2021020300696,complaint:JZ2021020300696,包含事件,event:空白
JZ2021020300696,complaint:JZ2021020300696,包含风险,risk:影响出行
JZ2021020300696,entity:树,易感于,hidden:被刮到
JZ2021020300696,hidden:被刮到,导致,risk:影响出行
JZ2021020300696,event:空白,触发风险,risk:影响出行
JZ2021020800645,complaint:JZ2021020800645,包含隐患,hidden:施工
JZ2021020800645,complaint:JZ2021020800645,包含事件,event:空白
JZ2021020800645,complaint:JZ2021020800645,包含风险,risk:影响出行
JZ2021020800645,hidden:施工,导致,risk:影响出行
JZ2021020800645,event:空白,触发风险,risk:影响出行
JZ2021020700667,complaint:JZ2021020700667,包含隐患,hidden:违章建筑
JZ2021020700667,complaint:JZ2021020700667,包含事件,event:空白
JZ2021020700667,complaint:JZ2021020700667,包含风险,risk:火灾风险
JZ2021020700667,hidden:违章建筑,导致,risk:火灾风险
JZ2021020700667,event:空白,触发风险,risk:火灾风险
JZ2021020300742,complaint:JZ2021020300742,包含实体,entity:面馆
JZ2021020300742,complaint:JZ2021020300742,包含隐患,hidden:违法吸烟
JZ2021020300742,complaint:JZ2021020300742,包含事件,event:空白
JZ2021020300742,complaint:JZ2021020300742,包含风险,risk:影响日常生活
JZ2021020300742,entity:面馆,易感于,hidden:违法吸烟
JZ2021020300742,hidden:违法吸烟,导致,risk:影响日常生活
JZ2021020300742,event:空白,触发风险,risk:影响日常生活
JZ2021020800466,complaint:JZ2021020800466,包含实体,entity:盖房
JZ2021020800466,complaint:JZ2021020800466,包含隐患,hidden:堵路
JZ2021020800466,complaint:JZ2021020800466,包含事件,event:空白
JZ2021020800466,complaint:JZ2021020800466,包含风险,risk:影响出行
JZ2021020800466,complaint:JZ2021020800466,包含后果,outcome:道路不洁
JZ2021020800466,entity:盖房,易感于,hidden:堵路
JZ2021020800466,hidden:堵路,导致,risk:影响出行
JZ2021020800466,event:空白,触发风险,risk:影响出行
JZ2021020800466,risk:影响出行,导致,outcome:道路不洁
JZ2021020200186,complaint:JZ2021020200186,包含实体,entity:垃圾
JZ2021020200186,complaint:JZ2021020200186,包含隐患,hidden:无人清理
JZ2021020200186,complaint:JZ2021020200186,包含事件,event:空白
JZ2021020200186,complaint:JZ2021020200186,包含风险,risk:影响日常生活
JZ2021020200186,entity:垃圾,易感于,hidden:无人清理
JZ2021020200186,hidden:无人清理,导致,risk:影响日常生活
JZ2021020200186,event:空白,触发风险,risk:影响日常生活
JZ2021020800187,complaint:JZ2021020800187,包含实体,entity:路灯
JZ2021020800187,complaint:JZ2021020800187,包含隐患,hidden:不亮
